termName,termDescription
디스플레이성장률,"디스플레이 업종의 성장률로, 해당 산업의 재무 성과를 나타내는 지표입니다."
디스플레이이익률,"디스플레이 업종의 이익률로, 해당 산업의 재무 성과를 나타내는 지표입니다."
디스플레이PER,"디스플레이 업종의 PER로, 해당 산업의 재무 성과를 나타내는 지표입니다."
디스플레이PBR,"디스플레이 업종의 PBR로, 해당 산업의 재무 성과를 나타내는 지표입니다."
디스플레이ROE,"디스플레이 업종의 ROE로, 해당 산업의 재무 성과를 나타내는 지표입니다."
디스플레이부채비율,"디스플레이 업종의 부채비율로, 해당 산업의 재무 성과를 나타내는 지표입니다."
디스플레이유동비율,"디스플레이 업종의 유동비율로, 해당 산업의 재무 성과를 나타내는 지표입니다."
디스플레이매출액,"디스플레이 업종의 매출액로, 해당 산업의 재무 성과를 나타내는 지표입니다."
화학주가,"화학 업종의 주가로, 해당 산업의 재무 성과를 나타내는 지표입니다."
화학수익률,"화학 업종의 수익률로, 해당 산업의 재무 성과를 나타내는 지표입니다."
화학성장률,"화학 업종의 성장률로, 해당 산업의 재무 성과를 나타내는 지표입니다."
화학이익률,"화학 업종의 이익률로, 해당 산업의 재무 성과를 나타내는 지표입니다."
화학PER,"화학 업종의 PER로, 해당 산업의 재무 성과를 나타내는 지표입니다."
화학PBR,"화학 업종의 PBR로, 해당 산업의 재무 성과를 나타내는 지표입니다."
화학ROE,"화학 업종의 ROE로, 해당 산업의 재무 성과를 나타내는 지표입니다."
화학부채비율,"화학 업종의 부채비율로, 해당 산업의 재무 성과를 나타내는 지표입니다."
화학유동비율,"화학 업종의 유동비율로, 해당 산업의 재무 성과를 나타내는 지표입니다."
화학매출액,"화학 업종의 매출액로, 해당 산업의 재무 성과를 나타내는 지표입니다."
철강주가,"철강 업종의 주가로, 해당 산업의 재무 성과를 나타내는 지표입니다."
철강수익률,"철강 업종의 수익률로, 해당 산업의 재무 성과를 나타내는 지표입니다."
철강성장률,"철강 업종의 성장률로, 해당 산업의 재무 성과를 나타내는 지표입니다."
철강이익률,"철강 업종의 이익률로, 해당 산업의 재무 성과를 나타내는 지표입니다."
철강PER,"철강 업종의 PER로, 해당 산업의 재무 성과를 나타내는 지표입니다."
철강PBR,"철강 업종의 PBR로, 해당 산업의 재무 성과를 나타내는 지표입니다."
철강ROE,"철강 업종의 ROE로, 해당 산업의 재무 성과를 나타내는 지표입니다."
철강부채비율,"철강 업종의 부채비율로, 해당 산업의 재무 성과를 나타내는 지표입니다."
철강유동비율,"철강 업종의 유동비율로, 해당 산업의 재무 성과를 나타내는 지표입니다."
철강매출액,"철강 업종의 매출액로, 해당 산업의 재무 성과를 나타내는 지표입니다."
조선주가,"조선 업종의 주가로, 해당 산업의 재무 성과를 나타내는 지표입니다."
조선수익률,"조선 업종의 수익률로, 해당 산업의 재무 성과를 나타내는 지표입니다."
조선성장률,"조선 업종의 성장률로, 해당 산업의 재무 성과를 나타내는 지표입니다."
조선이익률,"조선 업종의 이익률로, 해당 산업의 재무 성과를 나타내는 지표입니다."
조선PER,"조선 업종의 PER로, 해당 산업의 재무 성과를 나타내는 지표입니다."
조선PBR,"조선 업종의 PBR로, 해당 산업의 재무 성과를 나타내는 지표입니다."
조선ROE,"조선 업종의 ROE로, 해당 산업의 재무 성과를 나타내는 지표입니다."
조선부채비율,"조선 업종의 부채비율로, 해당 산업의 재무 성과를 나타내는 지표입니다."
조선유동비율,"조선 업종의 유동비율로, 해당 산업의 재무 성과를 나타내는 지표입니다."
조선매출액,"조선 업종의 매출액로, 해당 산업의 재무 성과를 나타내는 지표입니다."
건설주가,"건설 업종의 주가로, 해당 산업의 재무 성과를 나타내는 지표입니다."
건설수익률,"건설 업종의 수익률로, 해당 산업의 재무 성과를 나타내는 지표입니다."
건설성장률,"건설 업종의 성장률로, 해당 산업의 재무 성과를 나타내는 지표입니다."
건설이익률,"건설 업종의 이익률로, 해당 산업의 재무 성과를 나타내는 지표입니다."
건설PER,"건설 업종의 PER로, 해당 산업의 재무 성과를 나타내는 지표입니다."
건설PBR,"건설 업종의 PBR로, 해당 산업의 재무 성과를 나타내는 지표입니다."
건설ROE,"건설 업종의 ROE로, 해당 산업의 재무 성과를 나타내는 지표입니다."
건설부채비율,"건설 업종의 부채비율로, 해당 산업의 재무 성과를 나타내는 지표입니다."
건설유동비율,"건설 업종의 유동비율로, 해당 산업의 재무 성과를 나타내는 지표입니다."
건설매출액,"건설 업종의 매출액로, 해당 산업의 재무 성과를 나타내는 지표입니다."
유통주가,"유통 업종의 주가로, 해당 산업의 재무 성과를 나타내는 지표입니다."
유통수익률,"유통 업종의 수익률로, 해당 산업의 재무 성과를 나타내는 지표입니다."
유통성장률,"유통 업종의 성장률로, 해당 산업의 재무 성과를 나타내는 지표입니다."
유통이익률,"유통 업종의 이익률로, 해당 산업의 재무 성과를 나타내는 지표입니다."
유통PER,"유통 업종의 PER로, 해당 산업의 재무 성과를 나타내는 지표입니다."
유통PBR,"유통 업종의 PBR로, 해당 산업의 재무 성과를 나타내는 지표입니다."
유통ROE,"유통 업종의 ROE로, 해당 산업의 재무 성과를 나타내는 지표입니다."
유통부채비율,"유통 업종의 부채비율로, 해당 산업의 재무 성과를 나타내는 지표입니다."
유통유동비율,"유통 업종의 유동비율로, 해당 산업의 재무 성과를 나타내는 지표입니다."
유통매출액,"유통 업종의 매출액로, 해당 산업의 재무 성과를 나타내는 지표입니다."
금융주가,"금융 업종의 주가로, 해당 산업의 재무 성과를 나타내는 지표입니다."
금융수익률,"금융 업종의 수익률로, 해당 산업의 재무 성과를 나타내는 지표입니다."
금융성장률,"금융 업종의 성장률로, 해당 산업의 재무 성과를 나타내는 지표입니다."
금융이익률,"금융 업종의 이익률로, 해당 산업의 재무 성과를 나타내는 지표입니다."
금융PER,"금융 업종의 PER로, 해당 산업의 재무 성과를 나타내는 지표입니다."
금융PBR,"금융 업종의 PBR로, 해당 산업의 재무 성과를 나타내는 지표입니다."
금융ROE,"금융 업종의 ROE로, 해당 산업의 재무 성과를 나타내는 지표입니다."
금융부채비율,"금융 업종의 부채비율로, 해당 산업의 재무 성과를 나타내는 지표입니다."
금융유동비율,"금융 업종의 유동비율로, 해당 산업의 재무 성과를 나타내는 지표입니다."
금융매출액,"금융 업종의 매출액로, 해당 산업의 재무 성과를 나타내는 지표입니다."
보험주가,"보험 업종의 주가로, 해당 산업의 재무 성과를 나타내는 지표입니다."
보험수익률,"보험 업종의 수익률로, 해당 산업의 재무 성과를 나타내는 지표입니다."
보험성장률,"보험 업종의 성장률로, 해당 산업의 재무 성과를 나타내는 지표입니다."
보험이익률,"보험 업종의 이익률로, 해당 산업의 재무 성과를 나타내는 지표입니다."
보험PER,"보험 업종의 PER로, 해당 산업의 재무 성과를 나타내는 지표입니다."
보험PBR,"보험 업종의 PBR로, 해당 산업의 재무 성과를 나타내는 지표입니다."
보험ROE,"보험 업종의 ROE로, 해당 산업의 재무 성과를 나타내는 지표입니다."
보험부채비율,"보험 업종의 부채비율로, 해당 산업의 재무 성과를 나타내는 지표입니다."
보험유동비율,"보험 업종의 유동비율로, 해당 산업의 재무 성과를 나타내는 지표입니다."
보험매출액,"보험 업종의 매출액로, 해당 산업의 재무 성과를 나타내는 지표입니다."
통신주가,"통신 업종의 주가로, 해당 산업의 재무 성과를 나타내는 지표입니다."
통신수익률,"통신 업종의 수익률로, 해당 산업의 재무 성과를 나타내는 지표입니다."
통신성장률,"통신 업종의 성장률로, 해당 산업의 재무 성과를 나타내는 지표입니다."
통신이익률,"통신 업종의 이익률로, 해당 산업의 재무 성과를 나타내는 지표입니다."
통신PER,"통신 업종의 PER로, 해당 산업의 재무 성과를 나타내는 지표입니다."
통신PBR,"통신 업종의 PBR로, 해당 산업의 재무 성과를 나타내는 지표입니다."
통신ROE,"통신 업종의 ROE로, 해당 산업의 재무 성과를 나타내는 지표입니다."
통신부채비율,"통신 업종의 부채비율로, 해당 산업의 재무 성과를 나타내는 지표입니다."
통신유동비율,"통신 업종의 유동비율로, 해당 산업의 재무 성과를 나타내는 지표입니다."
통신매출액,"통신 업종의 매출액로, 해당 산업의 재무 성과를 나타내는 지표입니다."
에너지주가,"에너지 업종의 주가로, 해당 산업의 재무 성과를 나타내는 지표입니다."
에너지수익률,"에너지 업종의 수익률로, 해당 산업의 재무 성과를 나타내는 지표입니다."
에너지성장률,"에너지 업종의 성장률로, 해당 산업의 재무 성과를 나타내는 지표입니다."
에너지이익률,"에너지 업종의 이익률로, 해당 산업의 재무 성과를 나타내는 지표입니다."
에너지PER,"에너지 업종의 PER로, 해당 산업의 재무 성과를 나타내는 지표입니다."
에너지PBR,"에너지 업종의 PBR로, 해당 산업의 재무 성과를 나타내는 지표입니다."
에너지ROE,"에너지 업종의 ROE로, 해당 산업의 재무 성과를 나타내는 지표입니다."
에너지부채비율,"에너지 업종의 부채비율로, 해당 산업의 재무 성과를 나타내는 지표입니다."
에너지유동비율,"에너지 업종의 유동비율로, 해당 산업의 재무 성과를 나타내는 지표입니다."
